yearmon,estacion,min,max,prec,ecoreg,ecoregion,geometry
2017-11,PUJATO,12.2933333333333,28.85,50,Humid Pampas,Pampa,"c(682711.267191223, -3655156.88908218)"
2017-12,PUJATO,15.2266666666667,28.8,194,Humid Pampas,Pampa,"c(682711.267191223, -3655156.88908218)"
2009-01,CARLOS PELLEGRINI,16.1387096774194,30.3806451612903,61.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-01,EL TREBOL,15.5548387096774,30.9645161290323,79,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-02,CARLOS PELLEGRINI,16.5928571428571,28.7535714285714,200,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-02,EL TREBOL,16.3535714285714,29.0428571428572,88.3,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-03,CARLOS PELLEGRINI,16.6903225806452,29.2129032258065,141.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-03,EL TREBOL,16.4967741935484,29.7483870967742,184.9,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-04,CARLOS PELLEGRINI,13.4733333333333,27,34.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-04,EL TREBOL,13.3966666666667,27.4966666666667,0.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-05,CARLOS PELLEGRINI,9.58709677419355,22.2387096774194,20.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-05,EL TREBOL,9.16774193548387,22.8225806451613,12.6,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-06,CARLOS PELLEGRINI,3.49666666666667,18.0133333333333,5.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-06,EL TREBOL,2.61666666666667,18.4,3.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-07,CARLOS PELLEGRINI,2.40322580645161,16.6032258064516,40,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-07,EL TREBOL,1.56774193548387,17.0516129032258,54.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-08,CARLOS PELLEGRINI,6.87741935483871,22.8290322580645,0.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-08,EL TREBOL,6.35483870967742,23.3096774193548,0.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-09,CARLOS PELLEGRINI,6.62333333333333,18.99,80.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-09,EL TREBOL,6.02666666666667,19.46,87.8,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-10,CARLOS PELLEGRINI,10.7032258064516,26.3483870967742,70.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-10,EL TREBOL,9.91612903225806,26.4612903225807,65.6,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-11,CARLOS PELLEGRINI,16.4166666666667,29.1466666666667,64,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-11,EL TREBOL,16.2333333333333,28.9666666666667,77.8,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2009-12,CARLOS PELLEGRINI,16.7258064516129,28.0096774193548,187.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2009-12,EL TREBOL,16.4354838709677,28.0225806451613,247.6,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-01,CARLOS PELLEGRINI,18.3612903225806,30.8967741935484,80,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-01,EL TREBOL,17.341935483871,30.7290322580645,99.8,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-02,CARLOS PELLEGRINI,18.5857142857143,28.8928571428571,130.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-02,EL TREBOL,18.375,28.925,102,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-03,CARLOS PELLEGRINI,16.6354838709677,29.9612903225806,22.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-03,EL TREBOL,15.3645161290323,30.2612903225806,60.3,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-04,CARLOS PELLEGRINI,11.0733333333333,23.5033333333333,43.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-04,EL TREBOL,9.97333333333333,24.0066666666667,73.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-05,CARLOS PELLEGRINI,8.27741935483871,19.6193548387097,56,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-05,EL TREBOL,6.95161290322581,19.8,57.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-06,CARLOS PELLEGRINI,5.05333333333333,16.81,8.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-06,EL TREBOL,4.52333333333333,17.24,3.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-07,CARLOS PELLEGRINI,3.37096774193548,16.8677419354839,1.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-07,EL TREBOL,1.56129032258065,17.1193548387097,5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-08,CARLOS PELLEGRINI,4.03225806451613,17.8870967741936,5.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-08,EL TREBOL,1.69354838709677,17.9870967741936,8,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-09,CARLOS PELLEGRINI,8.25,20.82,78.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-09,EL TREBOL,7.17333333333333,21.2166666666667,71.3,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-10,CARLOS PELLEGRINI,9.40322580645161,23.7258064516129,45.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-10,EL TREBOL,8.41290322580645,23.958064516129,37.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-11,CARLOS PELLEGRINI,13.3566666666667,28.93,29.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-11,EL TREBOL,11.8833333333333,29.2833333333333,31.7,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2010-12,CARLOS PELLEGRINI,16.4483870967742,31.7161290322581,109.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2010-12,EL TREBOL,15.9032258064516,31.3967741935484,142.1,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-01,CARLOS PELLEGRINI,18.2741935483871,32.1322580645161,172.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-01,EL TREBOL,17.7225806451613,31.9806451612903,147.7,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-02,CARLOS PELLEGRINI,16.9285714285714,28.4928571428571,156,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-02,EL TREBOL,15.8964285714286,28.3392857142857,139.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-03,CARLOS PELLEGRINI,14.5322580645161,27.758064516129,110.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-03,EL TREBOL,12.6290322580645,28.1451612903226,99.8,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-04,CARLOS PELLEGRINI,11.9466666666667,25.45,81.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-04,EL TREBOL,10.26,25.4066666666667,101.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-05,CARLOS PELLEGRINI,8.17741935483871,19.5645161290323,30.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-05,EL TREBOL,7.20645161290323,19.8290322580645,80.3,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-06,CARLOS PELLEGRINI,5.35666666666667,15.49,22.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-06,EL TREBOL,4.61333333333333,15.9933333333333,22.7,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-07,CARLOS PELLEGRINI,3.65483870967742,16.8903225806452,3.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-07,EL TREBOL,2.39677419354839,17.1709677419355,17.8,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-08,CARLOS PELLEGRINI,4.33870967741936,16.9451612903226,31.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-08,EL TREBOL,3.01290322580645,17.658064516129,4.6,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-09,CARLOS PELLEGRINI,8.87,24.12,28,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-09,EL TREBOL,7.43666666666667,24.09,27.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-10,CARLOS PELLEGRINI,11.3193548387097,23.4161290322581,169.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-10,EL TREBOL,10.641935483871,23.241935483871,147.1,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-11,CARLOS PELLEGRINI,15.3766666666667,29.33,106.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-11,EL TREBOL,14.6833333333333,29.29,78.2,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2011-12,CARLOS PELLEGRINI,16.1516129032258,31.3064516129032,30.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2011-12,EL TREBOL,14.25,30.8035714285714,26.8,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-01,CARLOS PELLEGRINI,17.8225806451613,33.3548387096774,120.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-01,EL TREBOL,16.4161290322581,32.958064516129,117.1,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-02,CARLOS PELLEGRINI,18.3206896551724,30.8413793103448,148.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-02,EL TREBOL,18.2931034482759,30.3275862068966,232.8,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-03,CARLOS PELLEGRINI,15.4161290322581,28.1774193548387,172.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-03,EL TREBOL,13.9548387096774,28.141935483871,153.6,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-04,CARLOS PELLEGRINI,12.1833333333333,24.0933333333333,102,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-04,EL TREBOL,11.6266666666667,24.1966666666667,114.1,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-05,CARLOS PELLEGRINI,10.6032258064516,21.7612903225806,79.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-05,EL TREBOL,10.0129032258065,21.8193548387097,80.8,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-06,CARLOS PELLEGRINI,5.58,17.8,4.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-06,EL TREBOL,4.07,17.9133333333333,7.2,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-07,CARLOS PELLEGRINI,2.37741935483871,16.5967741935484,2.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-07,EL TREBOL,0.112903225806452,16.7967741935484,0.6,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-08,CARLOS PELLEGRINI,6.97096774193548,18.8322580645161,114.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-08,EL TREBOL,6.4,18.9129032258065,116.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-09,CARLOS PELLEGRINI,9.64,22.1033333333333,110.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-09,EL TREBOL,8.89333333333333,22.2833333333333,121.3,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-10,CARLOS PELLEGRINI,12.8709677419355,23.8064516129032,252,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-10,EL TREBOL,12.4548387096774,23.8161290322581,253.2,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-11,CARLOS PELLEGRINI,15.6966666666667,29.2433333333333,70.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-11,EL TREBOL,14.85,28.88,72.9,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2012-12,CARLOS PELLEGRINI,17.2548387096774,30.2225806451613,292,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2012-12,EL TREBOL,16.7903225806452,29.7258064516129,272.9,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-01,CARLOS PELLEGRINI,17.6806451612903,31.8483870967742,23.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-01,EL TREBOL,16.5161290322581,31.2967741935484,23.9,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-02,CARLOS PELLEGRINI,16.7357142857143,29.6071428571429,92.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-02,EL TREBOL,15.9142857142857,29.225,107,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-03,CARLOS PELLEGRINI,13.5258064516129,26.0451612903226,58.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-03,EL TREBOL,12.3193548387097,25.8322580645161,108.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-04,CARLOS PELLEGRINI,12.05,25.3966666666667,98,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-04,EL TREBOL,10.1966666666667,25.3266666666667,56,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-05,CARLOS PELLEGRINI,8.5741935483871,20.8967741935484,35.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-05,EL TREBOL,6.84193548387097,20.8709677419355,44,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-06,CARLOS PELLEGRINI,5.42666666666667,18.95,22.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-06,EL TREBOL,4.32333333333333,18.9766666666667,23,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-07,CARLOS PELLEGRINI,5.32903225806452,17.5967741935484,8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-07,EL TREBOL,3.81290322580645,17.6032258064516,8.3,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-08,CARLOS PELLEGRINI,3.8,19.5774193548387,1.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-08,EL TREBOL,1.92903225806452,19.4225806451613,0,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-09,CARLOS PELLEGRINI,7.66333333333333,22.1966666666667,20.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-09,EL TREBOL,6.56,22.2866666666667,20.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-10,CARLOS PELLEGRINI,12.5741935483871,28.0322580645161,48,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-10,EL TREBOL,11.6129032258065,27.3903225806452,233.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-11,CARLOS PELLEGRINI,15.34,28.1866666666667,317.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-11,EL TREBOL,14.2833333333333,27.7133333333333,118.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2013-12,CARLOS PELLEGRINI,19.3774193548387,34.1096774193548,127.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2013-12,EL TREBOL,18.9354838709677,33.6516129032258,213.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-01,CARLOS PELLEGRINI,19,32.1935483870968,93.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-01,EL TREBOL,18.0666666666667,31.8366666666667,123.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-02,CARLOS PELLEGRINI,17.6464285714286,27.3714285714286,162,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-02,EL TREBOL,16.0678571428571,27.1714285714286,133,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-03,CARLOS PELLEGRINI,13.1032258064516,25.4677419354839,139.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-03,EL TREBOL,11.1548387096774,25.2290322580645,136.8,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-04,CARLOS PELLEGRINI,12.5066666666667,23.9566666666667,230.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-04,EL TREBOL,11.1966666666667,23.81,175,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-05,CARLOS PELLEGRINI,10.058064516129,19.9935483870968,40,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-05,EL TREBOL,8.66774193548387,19.9161290322581,35.7,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-06,CARLOS PELLEGRINI,5.64666666666667,18.3733333333333,18.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-06,EL TREBOL,3.29666666666667,17.9933333333333,9.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-07,CARLOS PELLEGRINI,5.91935483870968,18.5903225806452,12.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-07,EL TREBOL,3.90645161290323,18.0741935483871,14.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-08,CARLOS PELLEGRINI,7.12903225806452,22.4967741935484,1.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-08,EL TREBOL,4.9258064516129,22.1193548387097,0,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-09,CARLOS PELLEGRINI,9.39,23.14,42.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-09,EL TREBOL,7.87083333333333,22.25,52,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-10,CARLOS PELLEGRINI,14.5967741935484,27.6032258064516,78,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-10,EL TREBOL,0,20.5,69.9,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-11,CARLOS PELLEGRINI,14.4933333333333,28.29,224.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-11,EL TREBOL,,,259.6,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2014-12,CARLOS PELLEGRINI,16.6064516129032,29.4935483870968,156.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2014-12,EL TREBOL,,,159.9,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-01,CARLOS PELLEGRINI,18.4032258064516,30.6612903225807,186,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-01,EL TREBOL,,,221.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-02,CARLOS PELLEGRINI,17.6428571428571,28.7678571428571,136.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-02,EL TREBOL,,,159,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-03,CARLOS PELLEGRINI,16.8677419354839,28.0548387096774,188,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-03,EL TREBOL,,,184,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-04,CARLOS PELLEGRINI,14.5566666666667,27.8833333333333,100,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-04,EL TREBOL,,,76.2,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-05,CARLOS PELLEGRINI,11.1709677419355,22.6129032258065,12,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-05,EL TREBOL,,,5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-06,CARLOS PELLEGRINI,7.82666666666667,20.14,41.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-06,EL TREBOL,,,60.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-07,CARLOS PELLEGRINI,5.93103448275862,18.9620689655172,50.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-07,EL TREBOL,,,55.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-08,CARLOS PELLEGRINI,9.69354838709677,19.5806451612903,104.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-08,EL TREBOL,,,121.3,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-09,CARLOS PELLEGRINI,8.87333333333333,21.4633333333333,15.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-09,EL TREBOL,,,9.7,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-10,CARLOS PELLEGRINI,10.941935483871,22.9741935483871,52.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-10,EL TREBOL,,,55.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-11,CARLOS PELLEGRINI,14.6866666666667,27.3,107.6,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-11,EL TREBOL,,,95.1,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2015-12,CARLOS PELLEGRINI,18.0870967741935,30.9129032258065,158,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2015-12,EL TREBOL,,,194,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-01,CARLOS PELLEGRINI,19.6096774193548,32.5612903225806,104.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-01,EL TREBOL,,,166,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-02,CARLOS PELLEGRINI,19.551724137931,30.9620689655172,296.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-02,EL TREBOL,,,337.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-03,CARLOS PELLEGRINI,15.1161290322581,27.1741935483871,52.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-03,EL TREBOL,,,54.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-04,CARLOS PELLEGRINI,13.43,21,249.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-04,EL TREBOL,,,305.7,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-05,CARLOS PELLEGRINI,8.49677419354839,17.641935483871,10,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-05,EL TREBOL,,,10,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-06,CARLOS PELLEGRINI,4.61333333333333,15.19,68,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-06,EL TREBOL,,,62.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-07,CARLOS PELLEGRINI,5.78064516129032,14.9709677419355,9.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-07,EL TREBOL,5.74444444444444,15.2,3.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-08,CARLOS PELLEGRINI,6.91612903225806,21.5870967741935,34,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-08,EL TREBOL,6.21290322580645,21.141935483871,15,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-09,CARLOS PELLEGRINI,7.47666666666667,21.97,17.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-09,EL TREBOL,6.92333333333333,22.03,16.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-10,CARLOS PELLEGRINI,11.8677419354839,23.9903225806452,102,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-10,EL TREBOL,11.4387096774194,23.2129032258065,106.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-11,CARLOS PELLEGRINI,13.8266666666667,28.1833333333333,104.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-11,EL TREBOL,12.7766666666667,27.5333333333333,75.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2016-12,CARLOS PELLEGRINI,17.6967741935484,31.1451612903226,204.8,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2016-12,EL TREBOL,16.3,30.8064516129032,219.6,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2017-01,CARLOS PELLEGRINI,19.3322580645161,31.5354838709677,250.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2017-01,EL TREBOL,18.4161290322581,30.7322580645161,142.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2017-02,CARLOS PELLEGRINI,19.1222222222222,30.3,145.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2017-02,EL TREBOL,17.7740740740741,29.437037037037,123.4,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2017-03,CARLOS PELLEGRINI,16.3322580645161,28.1387096774194,123.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2017-03,EL TREBOL,15.3387096774194,27.6806451612903,94.1,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2017-04,CARLOS PELLEGRINI,12.2233333333333,23.7633333333333,94,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2017-04,EL TREBOL,11.69,23.4166666666667,102.9,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2017-05,CARLOS PELLEGRINI,10.6032258064516,20.3677419354839,50.4,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2017-05,EL TREBOL,9.76774193548387,19.9290322580645,45.4,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2017-06,CARLOS PELLEGRINI,7.46,19.5433333333333,15.2,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2017-06,EL TREBOL,6.38333333333333,19.41,17.5,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
2017-07,CARLOS PELLEGRINI,8.06774193548387,18.1290322580645,20,Humid Pampas,Pampa,"c(614328.468082056, -3546914.43656807)"
2017-07,EL TREBOL,7.62258064516129,17.9645161290323,15.4,Humid Pampas,Pampa,"c(625671.254797588, -3563383.81997367)"
